filename.d1.d2,A/C CLUTCH,A/C SWITCH,AF FB CMD,AF FB CMD B2,AF SENSOR,AF SENSOR B1,AF SENSOR B2,ALTERNATOR,BARO SENSOR,BATTERY,BRAKE SWITCH,CMP CTRL,CMP CTRL CMD,DRIVING STATUS,ECT SENSOR,ECT SENSOR 2,EGR COMMAND,EGR LIFT,ELD,ENGINE SPEED,EVAP CVS VALVE,EVAP PC DUTY,F INJECTOR,FSS,FSS-B1,FSS-B2,FTP SENSOR,FUEL CUT,FUEL LEVEL,HO2S B1 S2,HO2S B2 S2,HO2S S2,IAT SENSOR,IDLE TARGET TH,IDLING,IG1 LEVEL,IMA MOTOR TORQUE,IMRC VALVE CMD,KCREND,KNOCK CTRL,KNOCK CTRL EGR,KNOCK RETARD,LT FUEL TRIM,LT FUEL TRIM B1,LT FUEL TRIM B2,MAP SENSOR,MISFIRE,PNP SWITCH,PSP SWITCH,PULSER F/B LEARN,REL TP SENSOR,ROCKER ARM OIL CONTROL SOL1,ROCKER ARM OIL CONTROL SOL2,ROCKER ARM OIL PRESSURE SWITCH,SPARK ADVANCE,ST FUEL TRIM,ST FUEL TRIM B1,ST FUEL TRIM B2,TARGET TH VLV,TIME,TP SENSOR,VEHICLE SPEED,VTEC PRES SW,VTEC SOL
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.2.10,0,0,14.491035d0,14.545505d0,0.02d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,65.0d0,67.0d0,5.72d0,1830.0d0,0,100.0d0,7.65d0,2,2,2,2.21d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.73d0,62.6d0,2.2d0,0,1,9.7d0,0,1,1.24d0,1.29d0,14.0d0,0.99d0,0.95316535d0,0.95898604d0,2.43d0,3.0d0,0,1,1,13.33d0,0,0,1,12.0d0,1.04d0,0.97278535d0,0.9796831d0,12.1d0,-6.4d0,1.08d0,43.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.2.11,0,0,14.491035d0,14.545505d0,0.02d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,63.0d0,64.0d0,5.72d0,1807.0d0,0,100.0d0,7.5d0,2,2,2,2.21d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.69d0,62.6d0,2.2d0,0,1,8.96d0,0,1,1.24d0,1.29d0,14.0d0,0.99d0,0.95316535d0,0.95898604d0,2.37d0,3.0d0,0,1,1,12.94d0,0,0,1,13.5d0,1.05d0,0.97278535d0,0.9796831d0,11.7d0,-6.2d0,1.06d0,43.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.2.12,0,0,14.491035d0,14.545505d0,-0.01d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,60.0d0,62.0d0,5.72d0,1768.0d0,0,100.0d0,7.43d0,2,2,2,2.21d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.39d0,62.6d0,2.1d0,0,1,3.44d0,0,1,1.24d0,1.29d0,14.0d0,0.99d0,0.95316535d0,0.95898604d0,2.33d0,3.0d0,0,1,1,11.37d0,0,0,1,14.0d0,1.05d0,0.97278535d0,0.9796831d0,10.2d0,-6.0d0,1.02d0,43.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.2.13,0,0,14.491035d0,14.545505d0,0.04d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,51.0d0,54.0d0,6.11d0,1713.0d0,0,97.0d0,6.4d0,2,2,2,2.18d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.78d0,62.6d0,2.1d0,0,1,-0.24d0,0,1,1.24d0,1.29d0,12.0d0,0.99d0,0.95316535d0,0.95898604d0,2.2d0,3.0d0,0,1,1,9.41d0,0,0,1,18.5d0,1.05d0,0.97278535d0,0.9796831d0,8.6d0,-5.8d0,0.94d0,43.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.2.14,0,0,14.491035d0,14.545505d0,0.05d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,42.0d0,44.0d0,6.11d0,1647.0d0,0,90.0d0,5.8100000000000005d0,2,2,2,2.18d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.76d0,62.6d0,2.0d0,0,1,-1.72d0,0,1,1.24d0,1.29d0,9.5d0,0.99d0,0.95316535d0,0.95898604d0,2.12d0,3.0d0,0,1,1,8.63d0,0,0,1,23.5d0,1.04d0,0.97278535d0,0.9796831d0,8.0d0,-5.6d0,0.92d0,43.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.2.15,0,0,14.491035d0,14.545505d0,0.0d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,37.0d0,38.0d0,6.11d0,1598.0d0,0,88.0d0,5.7d0,2,2,2,2.18d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.43d0,62.6d0,1.9d0,0,1,-2.2d0,0,1,1.24d0,1.29d0,8.5d0,0.99d0,0.95316535d0,0.95898604d0,2.06d0,3.0d0,0,1,1,8.63d0,0,0,1,24.5d0,1.02d0,0.97278535d0,0.9796831d0,7.8d0,-5.4d0,0.9d0,43.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.3.0,0,0,14.491035d0,14.545505d0,-0.04d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,34.0d0,37.0d0,6.11d0,1546.0d0,0,87.0d0,5.86d0,2,2,2,2.18d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.06d0,62.6d0,1.9d0,0,1,-2.36d0,0,1,1.24d0,1.29d0,8.0d0,0.99d0,0.95316535d0,0.95898604d0,2.06d0,3.0d0,0,1,1,8.63d0,0,0,1,25.0d0,1.04d0,0.97278535d0,0.9796831d0,7.7d0,-5.2d0,0.9d0,43.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.3.1,0,0,14.491035d0,14.545505d0,-0.05d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,32.0d0,34.0d0,6.11d0,1514.0d0,0,87.0d0,5.99d0,2,2,2,2.18d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.06d0,62.6d0,1.8d0,0,1,-2.36d0,0,1,1.24d0,1.29d0,8.5d0,0.99d0,0.95316535d0,0.95898604d0,2.06d0,3.0d0,0,1,1,8.23d0,0,0,1,24.5d0,1.06d0,0.97278535d0,0.9796831d0,7.5d0,-5.0d0,0.9d0,43.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.3.2,0,0,14.491035d0,14.545505d0,-0.03d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,30.0d0,31.0d0,6.51d0,1473.0d0,0,86.0d0,5.96d0,2,2,2,2.27d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.1d0,62.6d0,1.8d0,0,1,-2.2800000000000002d0,0,1,1.24d0,1.29d0,7.5d0,0.99d0,0.95316535d0,0.95898604d0,2.02d0,3.0d0,0,1,1,6.67d0,0,0,1,24.5d0,1.08d0,0.97278535d0,0.9796831d0,6.1d0,-4.8d0,0.84d0,42.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.3.3,0,0,14.491035d0,14.545505d0,0.03d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,26.0d0,27.0d0,6.51d0,1407.0d0,0,82.0d0,5.45d0,2,2,2,2.27d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.31d0,62.6d0,1.7d0,0,1,-2.16d0,0,1,1.24d0,1.29d0,5.0d0,0.99d0,0.95316535d0,0.95898604d0,1.9d0,3.0d0,0,1,1,6.27d0,0,0,1,28.0d0,1.08d0,0.97278535d0,0.9796831d0,5.7d0,-4.6d0,0.82d0,42.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.3.4,0,0,14.491035d0,14.545505d0,0.07d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,23.0d0,25.0d0,6.51d0,1360.0d0,0,80.0d0,4.96d0,2,2,2,2.27d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.76d0,62.6d0,1.7d0,0,1,-2.04d0,0,1,1.24d0,1.29d0,4.0d0,0.99d0,0.95316535d0,0.95898604d0,1.8599999999999999d0,3.0d0,0,1,1,6.27d0,0,0,1,29.5d0,1.08d0,0.97278535d0,0.9796831d0,5.6d0,-4.4d0,0.82d0,42.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.3.5,0,0,14.491035d0,14.545505d0,0.04d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,22.0d0,22.0d0,6.51d0,1319.0d0,0,79.0d0,4.91d0,2,2,2,2.27d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.76d0,62.6d0,1.6d0,0,1,-1.92d0,0,1,1.24d0,1.29d0,4.0d0,0.99d0,0.95316535d0,0.95898604d0,1.8399999999999999d0,3.0d0,0,1,1,5.88d0,0,0,1,29.5d0,1.08d0,0.97278535d0,0.9796831d0,5.6d0,-4.2d0,0.82d0,42.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.3.6,0,0,14.491035d0,14.545505d0,0.0d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,22.0d0,22.0d0,6.51d0,1296.0d0,0,77.0d0,4.86d0,2,2,2,2.27d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.69d0,62.6d0,1.6d0,0,1,-1.8199999999999998d0,0,1,1.24d0,1.29d0,4.0d0,0.99d0,0.95316535d0,0.95898604d0,1.8d0,3.0d0,0,1,1,5.88d0,0,0,1,29.0d0,1.07d0,0.97278535d0,0.9796831d0,5.6d0,-4.0d0,0.82d0,42.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.3.7,0,0,14.491035d0,14.545505d0,-0.02d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,22.0d0,23.0d0,6.9d0,1278.0d0,0,76.0d0,5.06d0,2,2,2,2.31d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.51d0,62.6d0,1.6d0,0,1,-1.74d0,0,1,1.24d0,1.29d0,4.5d0,0.99d0,0.95316535d0,0.95898604d0,1.8399999999999999d0,3.0d0,0,1,1,5.88d0,0,0,1,28.5d0,1.07d0,0.97278535d0,0.9796831d0,5.6d0,-3.8d0,0.82d0,42.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.3.8,0,0,14.491035d0,14.545505d0,-0.03d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,22.0d0,20.0d0,6.9d0,1265.0d0,0,76.0d0,5.12d0,2,2,2,2.31d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.1d0,62.6d0,1.5d0,0,1,-1.6800000000000002d0,0,1,1.24d0,1.29d0,4.0d0,0.99d0,0.95316535d0,0.95898604d0,1.8199999999999998d0,3.0d0,0,1,1,5.88d0,0,0,1,27.0d0,1.08d0,0.97278535d0,0.9796831d0,5.6d0,-3.6d0,0.82d0,42.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.3.9,0,0,14.491035d0,14.545505d0,0.01d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,22.0d0,22.0d0,6.9d0,1262.0d0,0,76.0d0,5.3d0,2,2,2,2.31d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.14d0,62.6d0,1.5d0,0,1,-1.6400000000000001d0,0,1,1.24d0,1.29d0,4.0d0,0.99d0,0.95316535d0,0.95898604d0,1.8399999999999999d0,3.0d0,0,1,1,5.88d0,0,0,1,25.5d0,1.08d0,0.97278535d0,0.9796831d0,5.6d0,-3.4d0,0.82d0,42.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.3.10,0,0,14.491035d0,14.545505d0,0.04d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,22.0d0,23.0d0,6.9d0,1262.0d0,0,76.0d0,5.06d0,2,2,2,2.31d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.69d0,62.6d0,1.5d0,0,1,-1.58d0,0,1,1.24d0,1.29d0,4.0d0,0.99d0,0.95316535d0,0.95898604d0,1.8399999999999999d0,3.0d0,0,1,1,6.27d0,0,0,1,28.0d0,1.08d0,0.97278535d0,0.9796831d0,5.7d0,-3.2d0,0.82d0,42.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.3.11,0,0,14.491035d0,14.545505d0,0.07d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,23.0d0,22.0d0,6.9d0,1259.0d0,0,76.0d0,5.01d0,2,2,2,2.31d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.76d0,62.6d0,1.5d0,0,1,-1.54d0,0,1,1.24d0,1.29d0,4.5d0,0.99d0,0.95316535d0,0.95898604d0,1.8599999999999999d0,3.0d0,0,1,1,6.27d0,0,0,1,26.5d0,1.08d0,0.97278535d0,0.9796831d0,5.8d0,-3.0d0,0.82d0,42.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.3.12,0,0,14.491035d0,14.545505d0,0.02d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,23.0d0,23.0d0,6.9d0,1257.0d0,0,77.0d0,5.25d0,2,2,2,2.23d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.71d0,62.6d0,1.5d0,0,1,-1.5d0,0,1,1.24d0,1.29d0,4.5d0,0.99d0,0.95316535d0,0.95898604d0,1.88d0,3.0d0,0,1,1,6.27d0,0,0,1,27.5d0,1.08d0,0.97278535d0,0.9796831d0,5.9d0,-2.8d0,0.82d0,42.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.3.13,0,0,14.491035d0,14.545505d0,-0.02d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,24.0d0,23.0d0,6.9d0,1258.0d0,0,77.0d0,5.24d0,2,2,2,2.23d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.67d0,62.6d0,1.5d0,0,1,-1.46d0,0,1,1.24d0,1.29d0,5.0d0,0.99d0,0.95316535d0,0.95898604d0,1.9d0,3.0d0,0,1,1,6.67d0,0,0,1,25.0d0,1.07d0,0.97278535d0,0.9796831d0,6.0d0,-2.6d0,0.84d0,42.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.3.14,0,0,14.491035d0,14.545505d0,-0.03d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,24.0d0,25.0d0,6.9d0,1256.0d0,0,79.0d0,5.64d0,2,2,2,2.23d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.25d0,62.6d0,1.5d0,0,1,-1.42d0,0,1,1.24d0,1.29d0,5.5d0,0.99d0,0.95316535d0,0.95898604d0,1.92d0,3.0d0,0,1,1,6.67d0,0,0,1,26.0d0,1.08d0,0.97278535d0,0.9796831d0,6.3d0,-2.4d0,0.84d0,42.0d0,1,0
206643_CIVIC HYBRID_2006_PGM-FI_JHMFA36216S002028_19032007_081202.CSV.3.15,0,0,14.491035d0,14.545505d0,-0.01d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.82d0,12.6d0,0,4.21875d0,4.241071d0,4,195.8d0,50.25714d0,26.0d0,25.0d0,6.9d0,1259.0d0,0,81.0d0,5.8100000000000005d0,2,2,2,2.23d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.16d0,62.6d0,1.5d0,0,1,-1.38d0,0,1,1.24d0,1.29d0,6.5d0,0.99d0,0.95316535d0,0.95898604d0,2.0d0,3.0d0,0,1,1,7.45d0,0,0,1,22.0d0,1.08d0,0.97278535d0,0.9796831d0,7.1d0,-2.2d0,0.88d0,42.0d0,1,0
206662_ACCORD V6_2006_PGM-FI_1HGCM66536A047454_23062007_143442.CSV.1.0,1,1,14.34d0,14.34d0,-0.48283336d0,-0.17d0,-0.12d0,40.0d0,2.84d0,14.0d0,0,4.21875d0,4.241071d0,4,168.8d0,50.25714d0,8.0d0,8.0d0,37.99d0,1592.0d0,1,22.0d0,4.06d0,2,2,2,2.41d0,0,75.57143d0,0.16d0,0.14d0,0.41533297d0,96.8d0,3.9d0,0,1,-15.179118d0,0,1,0.83d0,0.65d0,0.0d0,0.97866476d0,0.84d0,0.84d0,1.53d0,0.0d0,0,1,1,9.8d0,0,0,1,27.0d0,0.98972183d0,0.94d0,0.93d0,8.9d0,-11.6d0,0.94d0,24.0d0,1,0
206662_ACCORD V6_2006_PGM-FI_1HGCM66536A047454_23062007_143442.CSV.1.1,1,1,14.56d0,14.34d0,-0.48283336d0,-0.15d0,-0.1d0,40.0d0,2.84d0,14.0d0,0,4.21875d0,4.241071d0,4,168.8d0,50.25714d0,8.0d0,7.0d0,37.99d0,1588.0d0,1,22.0d0,4.03d0,2,2,2,2.41d0,0,75.57143d0,0.65d0,0.16d0,0.41533297d0,96.8d0,3.9d0,0,1,-15.179118d0,0,1,0.83d0,0.65d0,0.0d0,0.97866476d0,0.84d0,0.84d0,1.53d0,0.0d0,0,1,1,9.8d0,0,0,1,27.0d0,0.98972183d0,0.94d0,0.94d0,8.9d0,-11.4d0,0.94d0,24.0d0,1,0
206662_ACCORD V6_2006_PGM-FI_1HGCM66536A047454_23062007_143442.CSV.1.2,1,1,14.79d0,14.34d0,-0.48283336d0,-0.1d0,-0.1d0,40.0d0,2.84d0,14.0d0,0,4.21875d0,4.241071d0,4,168.8d0,50.25714d0,8.0d0,8.0d0,37.99d0,1575.0d0,1,22.0d0,3.99d0,2,2,2,2.41d0,0,75.57143d0,0.82d0,0.16d0,0.41533297d0,96.8d0,3.9d0,0,1,-15.179118d0,0,1,0.83d0,0.65d0,0.0d0,0.97866476d0,0.84d0,0.84d0,1.55d0,0.0d0,0,1,1,9.8d0,0,0,1,27.0d0,0.98972183d0,0.94d0,0.94d0,8.9d0,-11.2d0,0.94d0,24.0d0,1,0
206662_ACCORD V6_2006_PGM-FI_1HGCM66536A047454_23062007_143442.CSV.1.3,1,1,14.79d0,14.34d0,-0.48283336d0,-0.01d0,-0.1d0,40.0d0,2.84d0,14.0d0,0,4.21875d0,4.241071d0,4,168.8d0,50.25714d0,8.0d0,8.0d0,37.99d0,1571.0d0,1,22.0d0,3.92d0,2,2,2,2.41d0,0,75.57143d0,0.84d0,0.59d0,0.41533297d0,96.8d0,3.9d0,0,1,-15.179118d0,0,1,0.83d0,0.65d0,0.0d0,0.97866476d0,0.84d0,0.84d0,1.55d0,0.0d0,0,1,1,9.02d0,0,0,1,27.0d0,0.98972183d0,0.93d0,0.94d0,7.5d0,-11.0d0,0.94d0,24.0d0,1,0
206662_ACCORD V6_2006_PGM-FI_1HGCM66536A047454_23062007_143442.CSV.1.4,1,1,14.79d0,14.79d0,-0.48283336d0,0.01d0,-0.12d0,42.0d0,2.84d0,14.0d0,0,4.21875d0,4.241071d0,4,168.8d0,50.25714d0,6.0d0,5.0d0,36.56d0,1551.0d0,1,23.0d0,3.51d0,2,2,2,2.41d0,0,75.57143d0,0.84d0,0.82d0,0.41533297d0,96.8d0,3.9d0,1,1,-15.179118d0,0,1,0.83d0,0.65d0,0.0d0,0.97866476d0,0.84d0,0.84d0,1.41d0,0.0d0,0,1,1,7.06d0,0,0,1,27.5d0,0.98972183d0,0.92d0,0.94d0,6.1d0,-10.8d0,0.9d0,24.0d0,1,0
206662_ACCORD V6_2006_PGM-FI_1HGCM66536A047454_23062007_143442.CSV.1.5,1,1,14.91d0,14.91d0,-0.48283336d0,-0.08d0,-0.17d0,42.0d0,2.84d0,14.0d0,0,4.21875d0,4.241071d0,4,168.8d0,50.25714d0,4.0d0,2.0d0,36.56d0,1539.0d0,1,23.0d0,2.96d0,2,2,2,2.41d0,0,75.57143d0,0.82d0,0.84d0,0.41533297d0,96.8d0,3.9d0,1,1,-15.179118d0,0,1,0.83d0,0.65d0,0.0d0,0.97866476d0,0.84d0,0.84d0,1.23d0,0.0d0,0,1,1,5.88d0,0,0,1,28.5d0,0.98972183d0,0.92d0,0.92d0,5.4d0,-10.6d0,0.82d0,24.0d0,1,0
206662_ACCORD V6_2006_PGM-FI_1HGCM66536A047454_23062007_143442.CSV.1.6,1,1,14.79d0,14.91d0,-0.48283336d0,-0.16d0,-0.18d0,42.0d0,2.84d0,14.0d0,0,4.21875d0,4.241071d0,4,168.8d0,50.25714d0,0.0d0,0.0d0,36.56d0,1524.0d0,1,23.0d0,2.37d0,2,2,2,2.41d0,0,75.57143d0,0.82d0,0.86d0,0.41533297d0,96.8d0,3.9d0,1,1,-15.179118d0,0,1,0.83d0,0.65d0,0.0d0,0.97866476d0,0.84d0,0.84d0,1.04d0,0.0d0,0,1,1,4.31d0,0,0,1,27.5d0,0.98972183d0,0.9d0,0.9d0,3.8d0,-10.4d0,0.74d0,24.0d0,1,0
206662_ACCORD V6_2006_PGM-FI_1HGCM66536A047454_23062007_143442.CSV.1.7,1,1,14.79d0,14.79d0,-0.48283336d0,-0.31d0,-0.26d0,42.0d0,2.84d0,14.0d0,0,4.21875d0,4.241071d0,4,168.8d0,50.25714d0,0.0d0,0.0d0,36.56d0,1454.0d0,1,23.0d0,2.1d0,2,2,2,2.41d0,0,75.57143d0,0.82d0,0.88d0,0.41533297d0,96.8d0,3.9d0,1,1,-15.179118d0,0,1,0.83d0,0.65d0,0.0d0,0.97866476d0,0.84d0,0.84d0,0.94d0,0.0d0,0,1,1,3.92d0,0,0,1,27.5d0,0.98972183d0,0.88d0,0.89d0,3.9d0,-10.2d0,0.74d0,24.0d0,1,0
206662_ACCORD V6_2006_PGM-FI_1HGCM66536A047454_23062007_143442.CSV.1.8,1,1,14.79d0,14.79d0,-0.48283336d0,-0.42d0,-0.38d0,42.0d0,2.84d0,14.0d0,0,4.21875d0,4.241071d0,4,168.8d0,50.25714d0,0.0d0,0.0d0,36.56d0,1377.0d0,1,23.0d0,2.01d0,2,2,2,2.41d0,0,75.57143d0,0.84d0,0.9d0,0.41533297d0,96.8d0,3.9d0,1,1,-15.179118d0,0,1,0.83d0,0.65d0,0.0d0,0.97866476d0,0.84d0,0.84d0,0.9d0,0.0d0,0,1,1,4.31d0,0,0,1,27.0d0,0.98972183d0,0.85d0,0.86d0,3.9d0,-10.0d0,0.74d0,24.0d0,1,0
206662_ACCORD V6_2006_PGM-FI_1HGCM66536A047454_23062007_143442.CSV.1.9,1,1,14.79d0,14.79d0,-0.48283336d0,-0.41d0,-0.41d0,43.0d0,2.84d0,14.0d0,1,4.21875d0,4.241071d0,4,168.8d0,50.25714d0,0.0d0,0.0d0,36.56d0,1354.0d0,1,23.0d0,1.96d0,2,2,2,2.41d0,0,75.57143d0,0.9d0,0.92d0,0.41533297d0,96.8d0,3.9d0,1,1,-15.179118d0,0,1,0.83d0,0.65d0,0.0d0,0.97866476d0,0.84d0,0.84d0,0.9d0,0.0d0,0,1,1,4.31d0,0,0,1,27.0d0,0.98972183d0,0.82d0,0.83d0,3.9d0,-9.8d0,0.74d0,23.0d0,1,0
206662_ACCORD V6_2006_PGM-FI_1HGCM66536A047454_23062007_143442.CSV.1.10,1,1,14.79d0,14.79d0,-0.48283336d0,-0.4d0,-0.39d0,43.0d0,2.84d0,14.0d0,1,4.21875d0,4.241071d0,4,168.8d0,50.25714d0,0.0d0,0.0d0,36.56d0,1336.0d0,1,23.0d0,1.9d0,2,2,2,2.41d0,0,75.57143d0,0.92d0,0.92d0,0.41533297d0,96.8d0,3.9d0,1,1,-15.179118d0,0,1,0.83d0,0.65d0,0.0d0,0.97866476d0,0.84d0,0.84d0,0.9d0,0.0d0,0,1,1,3.92d0,0,0,1,26.5d0,0.98972183d0,0.79d0,0.81d0,3.9d0,-9.6d0,0.74d0,23.0d0,1,0
206662_ACCORD V6_2006_PGM-FI_1HGCM66536A047454_23062007_143442.CSV.1.11,1,1,14.79d0,14.79d0,-0.48283336d0,-0.39d0,-0.28d0,43.0d0,2.84d0,14.0d0,1,4.21875d0,4.241071d0,4,168.8d0,50.25714d0,0.0d0,0.0d0,36.56d0,1300.0d0,1,23.0d0,1.8599999999999999d0,2,2,2,2.41d0,0,75.57143d0,0.92d0,0.92d0,0.41533297d0,96.8d0,3.9d0,1,1,-15.179118d0,0,1,0.83d0,0.65d0,0.0d0,0.97866476d0,0.84d0,0.84d0,0.9d0,0.0d0,0,1,1,3.92d0,0,0,1,23.5d0,0.98972183d0,0.76d0,0.79d0,3.9d0,-9.4d0,0.74d0,23.0d0,1,0
206662_ACCORD V6_2006_PGM-FI_1HGCM66536A047454_23062007_143442.CSV.1.12,1,1,14.79d0,14.79d0,-0.48283336d0,-0.27d0,-0.14d0,43.0d0,2.84d0,14.0d0,1,4.21875d0,4.241071d0,4,168.8d0,50.25714d0,0.0d0,0.0d0,36.56d0,1262.0d0,1,23.0d0,1.88d0,2,2,2,2.41d0,0,75.57143d0,0.9d0,0.92d0,0.41533297d0,96.8d0,3.9d0,1,1,-15.179118d0,0,1,0.83d0,0.65d0,0.0d0,0.97866476d0,0.84d0,0.84d0,0.9d0,0.0d0,0,1,1,3.92d0,0,0,1,18.5d0,0.98972183d0,0.75d0,0.78d0,3.9d0,-9.2d0,0.74d0,23.0d0,1,0
